date,portfolio_value,cash,return_pct
2025-07-14,7472.253966930741,107.24468180151419,49.44507933861482
2025-07-14,7472.253966930741,107.24468180151419,49.44507933861482
2025-07-15,7443.2776653125775,152.2102551961956,48.865553306251556
2025-07-15,7443.2776653125775,152.2102551961956,48.865553306251556
2025-07-16,7517.5875088268585,152.2102551961956,50.351750176537166
2025-07-16,7517.5875088268585,152.2102551961956,50.351750176537166
2025-07-17,7699.319678732136,182.65325754052043,53.98639357464272
2025-07-17,7699.319678732136,182.65325754052043,53.98639357464272
2025-07-18,8104.835716688064,115.64029712178827,62.096714333761284
2025-07-18,8104.835716688064,115.64029712178827,62.096714333761284
2025-07-21,8152.202504249903,115.64029712178827,63.04405008499805
2025-07-21,8152.202504249903,115.64029712178827,63.04405008499805
2025-07-22,8133.132846573663,1696.630961125013,62.66265693147327
2025-07-22,8133.132846573663,1696.630961125013,62.66265693147327
2025-07-23,8326.245985790561,1316.8213620896604,66.52491971581122
2025-07-23,8326.245985790561,1316.8213620896604,66.52491971581122
2025-07-24,8109.747432027505,2478.963182478349,62.194948640550095
2025-07-24,8109.747432027505,2478.963182478349,62.194948640550095
2025-07-25,8098.382291346331,2478.963182478349,61.96764582692662
2025-07-25,8098.382291346331,2478.963182478349,61.96764582692662
2025-07-28,8188.0938691915535,2478.963182478349,63.76187738383107
2025-07-28,8188.0938691915535,2478.963182478349,63.76187738383107
2025-07-29,8185.031792901927,3581.439212622159,63.70063585803854
2025-07-29,8185.031792901927,3581.439212622159,63.70063585803854
2025-07-30,8178.234012542009,3721.152671975253,63.564680250840176
2025-07-30,8178.234012542009,3721.152671975253,63.564680250840176
2025-07-31,8368.089571695455,2972.3488138499615,67.36179143390909
2025-07-31,8368.089571695455,2972.3488138499615,67.36179143390909
2025-08-01,8126.837945614164,3012.15320457536,62.536758912283275
2025-08-01,8126.837945614164,3012.15320457536,62.536758912283275
2025-08-04,8325.859237810328,2460.6588108837786,66.51718475620655
2025-08-04,8325.859237810328,2460.6588108837786,66.51718475620655
2025-08-05,8552.044235204325,2241.6296633808315,71.0408847040865
2025-08-05,8552.044235204325,2241.6296633808315,71.0408847040865
2025-08-06,8560.341266216376,2774.8503093052036,71.20682532432751
2025-08-06,8560.341266216376,2774.8503093052036,71.20682532432751
2025-08-07,8729.027902327265,2223.6049812288857,74.58055804654529
2025-08-07,8729.027902327265,2223.6049812288857,74.58055804654529
2025-08-08,9039.728260230282,1281.3737073048478,80.79456520460565
2025-08-08,9039.728260230282,1281.3737073048478,80.79456520460565
2025-08-11,9229.240050367329,631.3737073048478,84.58480100734658
2025-08-11,9229.240050367329,631.3737073048478,84.58480100734658
2025-08-12,9253.20658831869,945.1627313278941,85.06413176637379
2025-08-12,9253.20658831869,945.1627313278941,85.06413176637379
2025-08-13,9453.865230599004,1054.972609368191,89.07730461198007
2025-08-13,9453.865230599004,1054.972609368191,89.07730461198007
2025-08-14,9743.456938452087,807.0847155120936,94.86913876904175
2025-08-14,9743.456938452087,807.0847155120936,94.86913876904175
2025-08-15,9537.825154850196,1786.1034319207597,90.75650309700391
2025-08-15,9537.825154850196,1786.1034319207597,90.75650309700391
2025-08-18,9595.771342576321,1705.8042960826106,91.91542685152643
2025-08-18,9595.771342576321,1705.8042960826106,91.91542685152643
2025-08-19,9626.640482903551,2281.6747080525215,92.53280965807102
2025-08-19,9626.640482903551,2281.6747080525215,92.53280965807102
2025-08-20,9473.976915188277,3753.5256408475607,89.47953830376555
2025-08-20,9473.976915188277,3753.5256408475607,89.47953830376555
2025-08-21,9490.655259717694,3753.5256408475607,89.81310519435388
2025-08-21,9490.655259717694,3753.5256408475607,89.81310519435388
2025-08-22,9406.68091898152,4110.956477791519,88.13361837963039
2025-08-22,9406.68091898152,4110.956477791519,88.13361837963039
2025-08-25,9819.60170925151,2859.462084099938,96.39203418503021
2025-08-25,9819.60170925151,2859.462084099938,96.39203418503021
2025-08-26,9878.119858188178,2740.5069435100822,97.56239716376356
2025-08-26,9878.119858188178,2740.5069435100822,97.56239716376356
2025-08-27,10160.699472218004,1986.3224454086412,103.2139894443601
2025-08-27,10160.699472218004,1986.3224454086412,103.2139894443601
2025-08-28,10233.545021468906,1648.4536653389714,104.67090042937812
2025-08-28,10233.545021468906,1648.4536653389714,104.67090042937812
2025-08-29,10281.862523629052,1852.8244570850757,105.63725047258103
2025-08-29,10281.862523629052,1852.8244570850757,105.63725047258103
2025-09-01,10068.264084259044,2582.3333661722377,101.36528168518089
2025-09-01,10068.264084259044,2582.3333661722377,101.36528168518089
2025-09-02,10094.94936270215,2582.3333661722377,101.89898725404298
2025-09-02,10094.94936270215,2582.3333661722377,101.89898725404298
2025-09-03,10165.061762282436,2332.3333661722377,103.30123524564871
2025-09-03,10165.061762282436,2332.3333661722377,103.30123524564871
2025-09-04,10271.435595455403,2082.3333661722377,105.42871190910805
2025-09-04,10271.435595455403,2082.3333661722377,105.42871190910805
2025-09-05,10327.172396990993,2082.3333661722377,106.54344793981984
2025-09-05,10327.172396990993,2082.3333661722377,106.54344793981984
2025-09-08,10566.314734014342,2278.9763421380103,111.32629468028685
2025-09-08,10566.314734014342,2278.9763421380103,111.32629468028685
2025-09-09,10464.440159397405,1878.9763421380103,109.28880318794812
2025-09-09,10464.440159397405,1878.9763421380103,109.28880318794812
2025-09-10,10451.506624257643,2557.3798112864342,109.03013248515285
2025-09-10,10451.506624257643,2557.3798112864342,109.03013248515285
2025-09-11,10536.585674188573,2557.3798112864342,110.73171348377147
2025-09-11,10536.585674188573,2557.3798112864342,110.73171348377147
2025-09-12,10536.585674188573,2557.3798112864342,110.73171348377147
2025-09-12,10536.585674188573,2557.3798112864342,110.73171348377147
