timestamp,portfolio_value,cash,return_pct,active_positions
2025-09-18T06:34:08.461608-04:00,4979.6429786648105,995.9937499999997,-0.4071404267037905,7
2025-09-18T06:39:17.809476-04:00,4984.886237048709,995.9937499999997,-0.30227525902582786,7
2025-09-18T06:44:27.071820-04:00,4985.326381134194,995.9937499999997,-0.2934723773161204,7
2025-09-18T06:49:36.261264-04:00,4986.544382517733,995.9937499999997,-0.2691123496453474,7
2025-09-18T06:54:45.116079-04:00,4987.714341069807,995.9937499999997,-0.24571317860385533,7
2025-09-18T06:59:53.862506-04:00,4988.027168681883,995.9937499999997,-0.23945662636233467,7
2025-09-18T07:05:02.217334-04:00,4990.325751652701,995.9937499999997,-0.19348496694598,7
2025-09-18T07:10:10.580736-04:00,4993.567638937804,995.9937499999997,-0.12864722124391847,7
2025-09-18T07:15:19.578643-04:00,4993.63453441372,995.9937499999997,-0.12730931172560303,7
2025-09-18T07:20:28.217208-04:00,4995.288311901139,995.9937499999997,-0.09423376197721155,7
2025-09-18T07:25:37.210921-04:00,4999.061970599879,995.9937499999997,-0.0187605880024239,7
2025-09-18T07:30:45.769858-04:00,4998.9702183401705,995.9937499999997,-0.020595633196589917,7
2025-09-18T07:35:54.875247-04:00,4999.560457760047,995.9937499999997,-0.008790844799059413,7
2025-09-18T07:41:04.324643-04:00,4998.531716191329,995.9937499999997,-0.029365676173420074,7
2025-09-18T07:46:13.140894-04:00,4995.3269645572445,995.9937499999997,-0.09346070885510926,7
2025-09-18T07:51:21.850317-04:00,4994.982125453835,995.9937499999997,-0.10035749092330662,7
2025-09-18T07:56:30.844337-04:00,4991.443717462899,995.9937499999997,-0.17112565074201483,7
2025-09-18T08:01:40.163733-04:00,4991.003713112859,995.9937499999997,-0.17992573774281484,7
2025-09-18T08:06:48.707275-04:00,4993.395251238729,995.9937499999997,-0.13209497522542732,7
2025-09-18T08:11:57.554889-04:00,4993.762858112398,995.9937499999997,-0.12474283775203732,7
2025-09-18T08:17:06.286184-04:00,4993.269661933504,995.9937499999997,-0.13460676132992377,7
2025-09-18T08:22:15.475704-04:00,4993.850378955421,995.9937499999997,-0.12299242089158725,7
2025-09-18T08:27:24.698913-04:00,4996.315288266475,995.9937499999997,-0.07369423467049273,7
2025-09-18T08:32:33.244151-04:00,4997.604171772319,995.9937499999997,-0.047916564553615905,7
2025-09-18T08:37:41.850876-04:00,4993.315400331858,995.9937499999997,-0.1336919933628451,7
2025-09-18T08:42:50.295610-04:00,4992.453937447088,995.9937499999997,-0.15092125105824378,7
2025-09-18T08:47:59.222243-04:00,4995.706573826287,995.9937499999997,-0.08586852347425519,7
2025-09-18T08:53:08.045030-04:00,4995.969039845133,995.9937499999997,-0.08061920309733978,7
2025-09-18T08:58:16.986103-04:00,4993.704736215853,995.9937499999997,-0.12590527568294418,7
2025-09-18T09:03:26.160815-04:00,4992.362520990127,995.9937499999997,-0.152749580197451,7
2025-09-18T09:08:35.722112-04:00,4989.0744045050615,995.9937499999997,-0.21851190989877067,7
2025-09-18T09:13:45.180248-04:00,4992.0906676592795,995.9937499999997,-0.15818664681441078,7
2025-09-18T09:18:53.800809-04:00,4995.064919388676,995.9937499999997,-0.09870161222648675,7
2025-09-18T09:24:04.525798-04:00,4997.760591635247,995.9937499999997,-0.044788167295064345,7
2025-09-18T09:29:13.747290-04:00,4998.779593578522,995.9937499999997,-0.02440812842956802,7
2025-09-18T09:34:22.699160-04:00,5000.192637237031,995.9937499999997,0.00385274474061589,7
2025-09-18T09:39:31.463548-04:00,5004.345574661531,995.9937499999997,0.08691149323061836,7
2025-09-18T09:44:40.409383-04:00,5006.584912816381,995.9937499999997,0.13169825632761784,7
2025-09-18T09:49:49.182572-04:00,4987.9382085214875,995.9937499999997,-0.24123582957025066,7
2025-09-18T09:54:57.892450-04:00,4989.194183107177,995.9937499999997,-0.2161163378564561,7
2025-09-18T10:00:07.469886-04:00,4989.9715787836585,995.9937499999997,-0.20056842432682973,7
2025-09-18T10:05:16.213150-04:00,4997.384787358472,995.9937499999997,-0.052304252830563204,7
2025-09-18T10:10:25.296969-04:00,5000.878574118265,995.9937499999997,0.01757148236529247,7
2025-09-18T10:15:34.548566-04:00,5004.526499664345,995.9937499999997,0.09052999328689111,7
2025-09-18T10:20:43.426079-04:00,5005.502254279419,995.9937499999997,0.11004508558837187,7
2025-09-18T10:25:52.403746-04:00,5013.2731526806065,995.9937499999997,0.2654630536121294,7
2025-09-18T10:31:01.376952-04:00,5014.533102554472,995.9937499999997,0.29066205108943904,7
2025-09-18T10:36:10.921407-04:00,5013.693468162631,995.9937499999997,0.27386936325261557,7
2025-09-18T10:41:19.555698-04:00,5007.945497418709,995.9937499999997,0.15890994837418473,7
2025-09-18T10:46:28.977583-04:00,5007.911309334459,995.9937499999997,0.15822618668917132,7
2025-09-18T10:51:38.147380-04:00,5005.7844912846285,995.9937499999997,0.1156898256925706,7
2025-09-18T10:56:47.391516-04:00,5007.060482661532,995.9937499999997,0.141209653230635,7
2025-09-18T11:01:56.223470-04:00,5010.844949984836,995.9937499999997,0.21689899969671386,7
2025-09-18T11:07:05.203002-04:00,5016.0770362328785,995.9937499999997,0.3215407246575705,7
2025-09-18T11:12:14.266469-04:00,5017.043699384632,995.9937499999997,0.3408739876926484,7
2025-09-18T11:17:23.367792-04:00,5014.559809728133,995.9937499999997,0.29119619456265355,7
2025-09-18T11:22:32.212051-04:00,5011.592964144176,995.9937499999997,0.23185928288352442,7
2025-09-18T11:27:41.233287-04:00,5014.79837139684,995.9937499999997,0.2959674279367937,7
2025-09-18T11:32:50.363558-04:00,5014.7644255108,995.9937499999997,0.2952885102159962,7
2025-09-18T11:37:59.142064-04:00,5016.585826757948,744.7421874999998,0.33171653515895744,7
2025-09-18T11:43:08.536004-04:00,5021.270491149277,744.7421874999998,0.4254098229855481,7
2025-09-18T11:48:17.620845-04:00,5018.260535086038,744.7421874999998,0.3652107017207527,7
2025-09-18T11:53:26.222698-04:00,5020.830527084916,744.7421874999998,0.4166105416983192,7
2025-09-18T11:58:35.201657-04:00,5020.156197967285,744.7421874999998,0.40312395934570305,7
2025-09-18T12:03:44.264173-04:00,5020.519221481052,744.7421874999998,0.41038442962104454,7
2025-09-18T12:08:53.382947-04:00,5022.659527910029,744.7421874999998,0.4531905582005857,7
2025-09-18T12:14:03.038537-04:00,5018.6390496488,744.7421874999998,0.3727809929760042,7
2025-09-18T12:19:12.044866-04:00,5019.506059261213,744.7421874999998,0.39012118522425226,7
2025-09-18T12:24:21.024596-04:00,5021.454573824943,744.7421874999998,0.42909147649885204,7
2025-09-18T12:29:29.949890-04:00,5022.726826972121,744.7421874999998,0.45453653944241523,7
2025-09-18T12:34:38.840801-04:00,5020.719145591174,744.7421874999998,0.4143829118234862,7
2025-09-18T12:39:47.631915-04:00,5019.002390608529,744.7421874999998,0.38004781217057826,7
2025-09-18T12:44:56.847687-04:00,5020.118327729945,744.7421874999998,0.4023665545989024,7
2025-09-18T12:50:05.752178-04:00,5027.409200714611,744.7421874999998,0.5481840142922192,7
2025-09-18T12:55:14.790595-04:00,5030.890184810188,744.7421874999998,0.617803696203755,7
2025-09-18T13:00:24.614896-04:00,5029.90011007672,744.7421874999998,0.5980022015344002,7
2025-09-18T13:05:33.577680-04:00,5029.167632397824,520.2010215771484,0.5833526479564717,7
2025-09-18T13:10:42.706878-04:00,5034.022199494365,520.2010215771484,0.6804439898872988,7
2025-09-18T13:15:51.836580-04:00,5042.815489989984,520.2010215771484,0.8563097997996738,7
2025-09-18T13:21:00.621251-04:00,5047.505287741449,520.2010215771484,0.9501057548289827,7
2025-09-18T13:26:09.647325-04:00,5047.810665068326,520.2010215771484,0.9562133013665153,7
2025-09-18T13:31:19.750241-04:00,5039.155545403701,520.2010215771484,0.7831109080740134,7
2025-09-18T13:36:28.294336-04:00,5035.046594952411,520.2010215771484,0.700931899048228,7
2025-09-18T13:41:37.083650-04:00,5029.033393229831,520.2010215771484,0.5806678645966167,7
2025-09-18T13:46:46.437589-04:00,5029.977432821164,520.2010215771484,0.5995486564232851,7
2025-09-18T13:51:55.537023-04:00,5030.659858487563,520.2010215771484,0.6131971697512564,7
2025-09-18T13:57:04.426475-04:00,5036.312124591197,520.2010215771484,0.7262424918239413,7
2025-09-18T14:02:13.552085-04:00,5035.836779064907,520.2010215771484,0.7167355812981441,7
2025-09-18T14:07:22.719371-04:00,5036.291084670573,520.2010215771484,0.7258216934114534,7
2025-09-18T14:12:32.140844-04:00,5036.993876616679,520.2010215771484,0.7398775323335758,7
2025-09-18T14:17:41.068077-04:00,5038.163900924433,520.2010215771484,0.7632780184886543,7
2025-09-18T14:22:51.746110-04:00,5039.780589165482,520.2010215771484,0.7956117833096323,7
2025-09-18T14:28:00.995137-04:00,5040.431758011349,520.2010215771484,0.8086351602269861,7
2025-09-18T14:33:10.079632-04:00,5044.747886010487,520.2010215771484,0.8949577202097316,7
2025-09-18T14:38:19.626953-04:00,5042.753557599264,520.2010215771484,0.8550711519852847,7
